,content,label
2799,"giá ok đó nđ là pin khá tệ,tốc độ truy xuất bộ nhớ chậm dẫn đến việc cài và chạy ứng dụng ko dc nhanh,cấu hình thuộc mức tb-khá tuy nhiên load web hay bị giựt và đơ nếu trang nặng,phím home cảm ứng rất dễ bị chạm khi bỏ vào túi quần khiến màn hình sáng--->hao pin,âm thanh ra tai nghe khá nhỏ,,chưa root dc và cẩn thận đừng để bị lock pass sẽ ko hard reset dc,đem ra dv thì bị cao thủ âm binh chém mất vài xị đó )",negative
2800,Nói chung là chẹp,positive
2801,Cô Tô có khu này trc r hii,neutral
2802,Từ tầng 10 VNPT nhìn xuống,neutral
2803,Gét ss,negative
2804,Mình thích xài kotex hơn :v,positive
2805,Ad cho em hỏi t7 ngày 28/5 thời tiết Sầm Sơn ntn ạ liệu có mưa ko? Hđ nhà em đi nhảy sóng :d cảm ơn ad ạ!,neutral
2806,Rẻ thế,positive
2807,"Phải yêu nghề, yêu sản phẩm dịch vụ của VNPT như nông dân yêu bưởi, Bill Gate yêu Windows . Yêu VNPT để cùng nhau phát triển chuyên biệt, khác biệt và phục vụ cộng đồng.",positive
2808,"Sự kết hợp khác của FITNESSE nè, cùng thưởng thức vị ngon ngọt béo của kem giòn giòn của ngủ cốc Nestle FITNESSE và thơm thơm của táo tạo nên hương vị tươi ngon. "" GIỮ CƠ THỂ KHỎE, TƯƠI VUI MỖI NGÀY"" mà không lo về dưỡng chất. ‪#‎hanhtrinhkhoedep‬ ‪#‎Nestle‬ ‪#‎fitnesse‬",positive
2809,Cái j cũng không an toàn Thông tin rõ vụ Xúc Xích Vietfoods nghi chứa tiền chất gây ung thư,negative
2810,"Cái cảm biến chuyển đôngj kém ghê, quay tay lúc hiện lúc ko",negative
2811,kẻ cướp mà giật nhầm smartphone này có ngày bị chủ nhân móc trong túi quần 2-3 cái tương tự ra ném trúng đ thì nguy,neutral
2812,"Cũng đang tính mua em nó , thấy camera tr góc hẹp quá mà bù lại giá 5tr1 khó có đối thủ ^_^",positive
2813,"Tham gia ""Hành trình Tuổi trẻ VNPT kết nối - sẻ chia"", tuoi tre VDC2 da thuc hien nhiều hoạt động có ý nghĩa the hien trach nhiem cua tuoi tre voi cuoc song va cong dong.",positive
2814,9.3.2 rất muot.minh rất hài lòng,positive
2815,"Mới đây, trên facebook cá nhân, Hồ Ngọc Hà đã đăng tải hình ảnh cô đi thăm một bé gái được tài trợ mổ tim. Trong ảnh, người đẹp rạng rỡ, ân cần trò chuyện cùng cô bé. Tuy nhiên ngay sau đó, những hình ảnh này lập tức nhận phải nhiều ý kiến trái chiều của dân mạng. Nhiều người cho rằng, Hà Hồ sống giả tạo, làm tự thiện chỉ để khoe khoang. . http://6h30.net/tin-nhanh/facebook-sao-ho-ngoc-ha-bi-to-gia-tao-nha-phuong-hoi-ngo-kang-tae-oh",mix
2816,Exciter Lai mi nhìn ảnh coi có thag quen2 phải không,neutral
2817,"Sao kg có chương trình 60 Phút Mở cá chết do đâu ,để tìm hiểu mục đích làm cá chết có lợi cho ai ....",negative
2818,Kotex hút k kịp vs vng.nhìn giá kìa,negative
2819,"Đã mua, xài 6 tháng chưa thấy lỗi, pin trâu, game mượt mà, camera chụp đêm auto bình bình, biết chỉnh tay thì đẹp, lên android 6 hơi nóng máy. lâu lâu máy dơ đem rửa. Nói chung là hài lòng.",positive
2820,Mình có cái đt philips hư pin mà chẵng có biết đậu là hảng bảo hành phụ kiện thì khó mua không dám dùng philip nửa ...,negative
2821,sự kiện sinh nhật CLB Exciter Xuân Trường - nam định.,neutral
2822,Ad gấp nhôm Exciter 150 giá nhiu vậy ad,neutral
2823,giá cực rẻ chiết khấu cực cao.,positive
2824,"Vụ này em tưởng các nhà báo mới là người ấm ức nhất khi bị bịt miệng chứ nhỉ. Nguyên một bài của Soha đứng ra bênh vự Vietfoods, phỏng vấn cả 2-3 chuyên gia bị xóa chỉ sau vài tiếng mà. :)))) Em nghĩ cái này có người lợi dụng làn sóng chống thực phẩm bẩn thôi.",negative
2825,cho mình sdt của ship Viettel ở tp Vinh Nghệ An với ah,neutral
2826,Đáp án là: MÀNG DỆT SIÊU MỀM. Mình rất an tâm và thoải mái tự tin khi dùng #Kotex. Cảm ơn #Kotex đã luôn bên mình và đồng hành cùng mình trong những ngày ấy. LOVE <3,positive
2827,"Nếu chỉ đọc báo, lướt nét thì Ipad đời đầu và đời thứ 2 cũng đủ rồi bạn chứ chưa cần đến đời 3 và 4.",neutral
2828,"Tôi thì không thích BB, vì nhỏ thư ký không khoái dùng BB, mà điện thoại thì tôi toàn đưa nhỏ thư ký nghe giùm.",negative
2829,Nestle Nam Định đang cần tuyển 02 Sales vị trí bán hàng trực tiếp ( chở hàng bằng xe máy ). Bắt đầu làm việc tháng 1.2016. AE nào có nhu cầu việc làm liện hệ Dũng ASM 0943553549. thanks!,neutral
2830,Tháii Dươngg Kotex,neutral
2831,xe2s win toàn tập,positive
2832,"Đụ má ví dụ mà đưa chiếc wase cùi ra ví dụ, ví dụ chiếc vision đấy niêm yết 30tr mà bán cho ngta 37 38tr đấy, hoặc SH Mode niêm yết 50tr mà bán 55 56tr !",negative
2833,"Chương trình tặng Sữa tươi sạch thanh trùng TH True Milk cho khách hàng mua sản phẩm TH tại các siêu thị của Hà Nội, Hải Phòng Tp.Hồ Chí Minh trong tháng 4 và tháng 5",positive
2834,Dep ngau qua...tam 6 t zot luon,positive
2835,G4 mà cũng còn lăn tăn,neutral
2836,"Có ông anh kể trước ra Cô Tô chơi sáng sớm vẫn nghe tiếng pháo bắn như sấm với nước bạn, và ng dân trên đảo coi đó là việc cơm bữa",negative
2837,"Sa Di: Khi một người dùng tỉnh táo chọn iPhone, họ chọn nó vì tính ổn định, dễ dùng, ít lỗi vặt và nằm trong một hệ sinh thái tuyệt vời. Có đột phá thì cũng tốt nhưng cái quan trọng nhất là nó hoạt động trơn tru và tích hợp tốt, từ đó giải trí, học tập, làm việc cũng thú vị, thoải mái và đạt hiệu suất cao hơn.",positive
2838,"Hồ Ngọc Hà. Vì Tùng hâm mộ Hà, Hà cũng rất thích Tùng.",positive
2839,"Cấu hình tốt, đẹp, tiện",positive
2840,Sầm Sơn mài dao 3 tháng chém 9 tháng mà.,negative
2841,Xạc nhanh thích hơn pin lâu đó :),neutral
2842,VPBank nhận giải thưởng Dịch vụ Mobile Banking hàng đầu Việt Nam 2016,positive
2843,Mâm SH Mode tầm nhiêu adđ,neutral
2844,"☞ SH Mode 2013 . . ☞ Biển số : 29E1-634.78 . ☞ Odo : 8000km . ☞ Giá bán : 46.500.000đ . ☞ Phí sang tên,Rút hs : 2.000.000đ. . ☞ Hotline : 0912809391 - 0989118181 . ☞ Bao test 7 ngày. . ☞ Bảo hành máy và ăc quy trong 6 tháng. . ☞ Nhà D khu 7.2 ha - vĩnh phúc - ba đình - hà nội. . ☞ Xe máy đặng hoà địa chỉ tin cậy. . ☞ wedsite : xemaydanghoa.com . ☞ facebook : https://www.facebook.com/Xemaynamhoa/",neutral
2845,[#Quiz] . Ad có 05 nắp và hai ly Rồng Đỏ thì đổi đc 28 phiếu cào . 8 nắp và 4 ly Rồng Đỏ đổi đc 412 phiếu cào . 3 nắp và 1 ly Rồng Đỏ đổi đc 24 phiếu cào . ------ . Hỏi: Nếu như trên thì Ad mang 9 nắp 5 ly đổi được mấy phiếu cào đây các #Rồng ui! Giúp Ad với 💡 💡 💡,neutral
2846,Biển Sầm Sơn đi hoà ơi,neutral
2847,Uber có ở hà nội ko adam,neutral
2848,Chị em GPBank nghệ an khẻo tay thật,positive
2849,Mình thích dùng kotex nhưng cái ban ngày làm dài ra 2cm nữa thì tốt hơn.vì có những bạn bị nhiều khi vào giờ học hay đi làm sẽ rất bất tiện khi bị tràn hết băng khi họ đang bận,mix
2850,nhìn khá giống Exciter 150,neutral
2851,Đoạn trường nào ai thấu :D . . #Speedaholic #YamahaMotorVietNam #YamahaVietNam #Exciter #Exciter150 #Exciter135,neutral
2852,Bộ trưởng Bộ Thông tin và Truyền thông Nguyễn Bắc Son trao tặng Bằng khen cho 20 cá nhân điển hình tiên tiến giai đoạn 2011 - 2015 tại Đại hội thi đua yêu nước giai đoạn 2011 - 2015 của Bộ TT&TT. 💐 💐 💐 💐 💐 💐 👏 👏 👏 👏 👏 . . Báo điện tử VnMedia Tạp chí Xã hội thông tin-VNPT,positive
2853,Chúng tôi còn tuyển và bạn vui lòng liên hệ trực tiếp với Phòng nhân sự FLC Sầm Sơn bạn nhé!,neutral
2854,Chi dang gia 2.3 tr dom xau,negative
2855,"sao lại chỉ có 2700TB nhỉ 15.36 TB * 5 năm * 365 ngày, đúng là ra khoảng 2800TB Nhưng hành động xóa cũng phải tính chứ nhỉ? VD 1 ngày ghi đủ 15.36TB, xong xóa 15.36TB thì thành ghi xóa 30.72TB chứ? như thế cả vòng đời phải ghi xóa cỡ 11000TB.",neutral
2856,"Nước giải khát có lượng chì cao đi vào cơ thể người dùng - Ai sẽ phải chịu trách nhiệm? . . Trong 2 lô nước bị thu hồi của URC, 850 nghìn chai Rồng Đỏ đã bán hết và gần 500 nghìn chai C2 đã được tiêu thụ. Lượng chì trong những chai nước này đã đi vào cơ thể người dùng và ai sẽ phải chịu trách nhiệm cho sự việc này???",negative
2857,Gia đình Nestle thật nhiều thông tin bổ ích cho các mẹ,positive
2858,"T mua Kotex về gắn cho gấu rồi thả nó rơi từ tầng 11 nó éo bay đc các ôg ah, lừa đảo cay vl quảng cáo kêu có cánh sao éo bay đc",negative
2859,"Xin quá chỉ có dân sành sỏi mới đủ đẳng cấp nghe thôi, tầm tiền này mua anh loa không dây với chất lượng tầm cỡ mấy thùng bass to bự xự là xứng đáng nghe bác.",neutral
2860,2 tuần nay mạng VNPT yếu quá ko biết có bị ai phá ko nữa huhuhu,negative
2861,"Nghe thử thấy Mĩ linh hát cũng hay :)) chỉ ko thích bài hát của Hồ Ngọc Hà vì nghe ko thấy cảm xúc gì trong bài hát , cứ ngang ngang kiểu gì ấy , còn hài của TT thì từ trc đến giờ vẫn vậy ko có gì bình luận :))",mix
2862,Thời tiết này mà đi Sầm Sơn chơi thì thích nhỉ 😃😄😄,positive
2863,ßiñ Vinamilk đéo nghĩ mày là người như thế Candy Love xem đi mày làm gì để người yêu cũ nói xấu dữ z? Xem nó nói xấu mày gì nè https://www.facebook.com/333809396669505…,negative
2864,"Bunny mới về được có 3 thùng yến mạch Nestle nguyên hạt các mẹ tranh thủ nha, e nợ đơn hàng mn e xếp trả dần nha các mẹ. . Ko phải nói các mẹ cũng đã rõ lợi ích thần kì của Yến mạch đối với bé yêu và cả các mẹ phải ko ạ!!! Vừa ngon vừa bổ lại siêu sạch giá mềm nên e ý bay vèo vèo ý ạ. . Yến mạch Néstle 350gr : 160k",positive
2865,"Như vậy thì người dùng có lợi. Mà ifan cuồng cũng nên nhìn nhận việc chạy đua cấu hình là tốt, chứ đừng có tối ngày apple tối ưu này nọ. Nó có tối ưu cỡ nào đi nữa thì trang bị cấu hình tốt mà giá ko đổi thì có lợi cho người tiêu dùng.",positive
2866,"Chào Bạn, . Samsung Galaxy A5 (2016) có giá 8.990.000đ. Khuyến mãi đi kèm: . 100% trúng Phiếu mua hàng từ 200.000đ dùng để mua SDP 6000mAh trở lên đến Honda SH Mode . Giảm 40% Bảo hành vàng . Link tham khảo: http://FPTSHop.com.vn/dien-thoai/samsung-galaxy-a5-2016 . Để thuận lợi hơn bạn vui lòng ấn nút Đặt trước Online hoặc liên hệ đầu số 1800 6601 để được tư vấn bán hàng miễn phí, chúng tôi sẽ hỗ trợ bạn nhanh nhất và bạn được hỗ trợ giao hàng trong bán kính 20km.",neutral
2867,"Cái nghe gọi,duyệt web..... rẻ hơn Bphone nhiều",positive
2868,Casiopeia thì có gọi thêm kotex cũq k có chỗ nhé =))),negative
2869,"1 Tháng mới sạc 1 lần, nên việc tháo ra tháo vào ko ảnh hưởng mấy đâu. Mà dây của nó có 90k thôi.",neutral
2870,"Hôm qua mình trải nghiệm 2 chuyến Uber Moto...Thật Tuyệt,cám ơn Uber.",positive
2871,Sau vụ này Uber vẫn sẽ thành công tại Việt Nam! Đơn giản Uber tốt hơn taxi Việt Nam rất nhiều,positive
2872,Tổng quản lý FLC Sầm Sơn đã gửi thư xin lỗi và cam kết khắc phục sự cố sau vụ việc du khách tố bể bơi FLC có thiết kế lạ làm ít nhất 2 người bị trượt ngã chấn thương.,negative
2873,Chị em đi taxi Uber cẩn thận nhé,negative
2874,"Hien dang xai em nay thay rat ok Man hinh nhin rat dep mau sac rat tuoi.May chay muot ko bi loi gi. Choi game lien tuc cung may cung rat mat. Ve phan chup hinh thi em no chup dem rat tot, chup trong dieu kien ko he co mot ti anh sang nao ma em no van cho ra 1 tam hinh sang nhu ban ngay, tuy hoi co noise 1 ti khi zoom nhung ko dang ke. Con may cai chup hinh 360, len blur thi do ban kitkat 4.4 co nen that su thi ko tot. Ve phan nhac thi loa ngoai em no hoi nho, chac do Nhat no ko thich de loa ngoai lon. Nhung gan Headphone vao thi am thanh nghe rat ok. Ngoai ra mot so tinh nang nhu grip sensor va tim thong tin thong qua hinh anh cung rat tien. Hien gio thi em no minh chi thay la ve dung luong pin ko dc tot cho lam neu choi game nhiu tam 3-4h la het pin. Minh ko bit la do Android 4.4 hao pin hon ban cu hay do xai o VN no the. Ngoai van de pin ra thi kha nang bat wifi o xa ko dc tot. Con Nokia N5800 cung khoan cach ma wifi bat dc 2 nat trong khi SH-04f tim ko ra. PS: Sorry do dang luot web = dt nen ko viet co dau duoc",positive
2875,"Cũng đang tính tìm mua 1em sạc dự phòng, thấy con này cũng hay",positive
2876,Sắp có kết quả trúng tuyển vào Lê Hồng Phong rồi nha!!! Các bạn nắm lịch để nghe thông báo kết quả từ tổng ừ trang web của trường và danh sách trực tiếp tại trường nhé. . Mà #Lười đã thấy có em biết mình đỗ rồi nha. . Chúc các em may mắn. LHP welcome you!!!! . . #k97_is_coming . #Lười,positive
2877,"Mình cũng chuyên chơi hàng xách tay nè, cái điện mình đang xài LG G3 cũng là bản Hàn Quốc, mà xài rất tốt chả gặp trục trặc gì (có thể vì may mắn chăng). Phải nói nó là cái điện thoại làm mình hợp ý nhất trong tất cả các loại điện thoại mình từng mua trong đời.",positive
2878,"Trái cây có công dụng cực hữu hiệu trong việc giảm đau bụng mấy hôm ""lũ tràn về"". Thế nên, Kotex sẽ gợi ý cho bạn vài chiêu biến tấu trái cây thành những món không chỉ ngon miệng mà còn phát huy công dụng giảm đau và bồi bổ sức khoẻ vào ""ngày ấy"" qua video này! . .",positive
2879,ngon quá zời,positive
2880,Mình xem số km cần đi và số tiền phải trả thì khá cao.,negative
2881,"Hình như giá bán lẻ của phiên bản từ tính ad đăng lộn giá rồi. Giá kia mua SH Mode =))),",negative
2882,"Bỏ nút gạt âm thanh là đúng rồi, theo tôi cho là thừa thãi. Nếu muốn đặt iphone ở chế độ im lặng ta chỉ cần vuốt từ dưới lên kích cào biểu tượng mặt trăng là xong.",positive
2883,Thêm chút mua hẳn Air 2 cho các cụ!,neutral
2884,Tôi nghi Vietfoods nên kiện cơ quan quản lý đã gây ra hậu quả cho DN.,negative
2885,Chúc cả nhà buổi trưa mát mẻ ạ...! Hẹn đại gd nhà mình tối nay 20h tại sk Cọc 6 Cẩm Phả nhé...! Tối mai 12/5: tại Đảo Cô Tô nazzzz...!!!có ty nào gần ra chơi vs em ạ hiii,positive
2886,Trước tôi đc cô cho 1 em samsung nắp gập rất bền quăng quật suất chẳng sao,positive
2887,Dù nó chỉ bền được 1 tháng so với cái giá bằng 1 tô phở thì nó vẫn quá ngon. Con này nếu hàng thương hiệu cũng tầm dưới 2tr rồi,positive
2888,"Hoa hậu Nguyễn Cao Kỳ Duyên và Mai Phương Thúy cùng nhau theo phong trào ""thử thách chạm rốn"". Chi Pu hạnh phúc đón sinh nhật sớm cùng đoàn phim ""Yêu"".",neutral
2889,"Lễ trao giải âm nhạc Cống Hiến BTC sẽ cấp thẻ cho 10 fan của các ca sĩ, nghệ sĩ tham dự sự kiện thảm đỏ lúc 18h ngày chủ nhật 24/4/2016 tại Trung Tâm Hội nghị Quốc tế - FLC Sầm Sơn- Thanh Hóa. . . Có bạn nào ở Sầm Sơn - Thanh Hoá Liên hệ Ad để nhận vé nha.",neutral
2890,Sao chụp đẹp vậy...còn mình chụp thử bằng s6 cũng không bằng,positive
2891,Cần 1Đt màn hình vừa phải (tầm 5 in) cam ko lồi( ko cần mỏng lắm).CPU tầm820 ram 4G màn hình chống xước mạnh( vì ko thích dùng BCS) pin đủ dùng thoải mái trong 1 ngày. Mà chưa thấy con đt như ý.,neutral
