,Unnamed: 0,content,label
3922,3922,nhân ngày quốc_tế_phụ_nữ sắp tới th true milk muốn dành tặng một bộ quà tặng đặc_biệt với tám sản_phẩm từ sữa_tươi rất phù_hợp với chị_em phụ_nữ tới ba thành_viên may_mắn tìm ra đúng đáp_án trong câu hỏi tuần này,neutral
3923,3923,hút hơn cả kotex là sao vậy ạ,negative
3924,3924,cả ngày bận éo làm gì đc h mới mở_hàng cho em_gái linh nguyễn_văn em gửi vcoin em dặn tiền mua bvs dự_trữ của em yêu_cầu khô máu linh said dù có phải dùng vải xô vải màn cũng đc miễn bubu mang về m cho em thật tuyệt_vời là mới mua q hàng đã về còn dư vcoin cho em có_thể mua kotex để khô máu những ngày_tháng sắp tới chúc_mừng em_gái,positive
3925,3925,ai bảo ra toàn điện_thoại tốt làm_chi mình dùng pp được gần năm mà không lỗi_lầm gì thì làm_sao mà mua máy mới được,positive
3926,3926,vnpt đọc đt không được thím ơi,negative
3927,3927,mãng_cầu cầu gì được nấy đu_đủ cái gì cũng đủ sung sung_túc cả năm cafe nestle đậm_đà ngọt_ngào milo năng_động cả năm,positive
3928,3928,gia_đình nestle oi sao minh muon mua hang mà tren mabg shopbemam toan bao het cac mặc hàng mình muốn mua không vậy,neutral
3929,3929,iphone giờ công_nghệ luôn đi sau androi thôi tù thiết_kế tù tuỳ biến,negative
3930,3930,về thanh_hoá đi sầm_sơn tắm biển anh ơi,neutral
3931,3931,ad cho minh hoi ti minh thay thong tin cai mt nay cua nestle tre nhung nguon thong tin khac deadline la lan day ad khong biet co bi_nham lan gi khong vay cam on ad,neutral
3932,3932,hưng exciter a trai đi không kìa,neutral
3933,3933,bán của_nợ nay cho ai nữa trời,negative
3934,3934,mình hỏi sh mode màu trắng giá bao nhiu z mà không ai trả_lời,neutral
3935,3935,ôi trời mobistar x max chụp bá_đạo quá,positive
3936,3936,các dân_chơi hôm_qua có ai xem phút mở không có thấy một dreamơ cùng phe da real mc không,neutral
3937,3937,thuế tại việt_nam nổi_tiếng cao nhất thế_giới đó bạn,negative
3938,3938,đây chính là những lời phát_ngôn mới nhất của mc phan anh đăng trên chính trang cá_nhân của mình sau sự_cố gây sốc chương_trình talk show “ phút mở ” vừa_qua o,neutral
3939,3939,mua ở đâu thì đúng giá nhỉ mình đi hỏi ở các cửa_hàng của hd toàn cao hơn giá đề_xuất ít_nhất năm triệu một xe sh mode,neutral
3940,3940,kimm chuối s giờ t toàn dùng kotex fresh air,neutral
3941,3941,rẻ mà rẻ hơn cái usb or thẻ nhớ nhìu á,positive
3942,3942,đẹp à,positive
3943,3943,a q mà nhận gia_công thì iphone chỉ đáng tr là cùng sao cao_cấp bằng bphone được về cả phần_cứng lẫn phần_mềm được,neutral
3944,3944,tích_góp tâu gtx trước tết giá gần chín củ nay nhìn con này mà ức_chế dễ_sợ,negative
3945,3945,có ngon mấy cung không mua oppo không ưa từ cái nhìn đầu_tiên,negative
3946,3946,tầm giá quá rẻ để mua một cục bực_tức để trên người,negative
3947,3947,vì nó không chạy android thì nó mới là passport nhé bạn muốn android thì trên_dưới tr có đầy ngoài kia so_sánh thế có khác gì ước gì dàn loa hi end phát được file mp,neutral
3948,3948,con này mà pin bán giá tr thì ok mọi điểm,positive
3949,3949,đổi qua g là đc hoặc kiếm wifi viettel mà tải,neutral
3950,3950,kotex,neutral
3951,3951,i love you hoa_hậu nguyễn_cao_kỳ duyên,positive
3952,3952,cho mình xin hỏi mình là khách_hàng lâu năm của vpbank thì mình xin một đôi vé có cần điều_kiện gì không nhỉ,neutral
3953,3953,giá cao quá,negative
3954,3954,full phút mở chia_sẻ trên mạng để làm gì phan anh đến với chương_trình phút mở ngày hôm_nay các khách mời gồm mc phan anh nhiếp_ảnh_gia na sơn nhà_báo hoàng minh trí nhà_thơ nhà_báo hồng thanh_quang ts phạm mạnh hà chuyên_gia tâm_lý_học viện thanh_thiếu_niên và ông nguyễn_thái sơn đến từ buzzmetrics sẽ nêu lên những ý_kiến cá_nhân về vấn_đề chia_sẻ thông_tin trên mạng xã_hội,neutral
3955,3955,ngày mưa_gió lên bô nổ cho khách exciter liên_hệ mr tùng,neutral
3956,3956,thì viettel là tiền_thân của thể công còn hay khôg gì nữa,neutral
3957,3957,ad làm kinh_tế rồi mai lại có_khi nào bạn bị tai_nạn hành_hạ không hãy dùng kotex xetenn để hút lại và truyền vào cơ_thể thì bỏ_mạng đùa vui thôi ad cũng phải ăn anh_em thông_cảm nhé,mix
3958,3958,nhiều người chưa xài nhưng đã nhận_xét tiêu_cực quá nhanh nếu các bạn nói đừng dùng vì có_thể bị cài phần_mềm gián_điệp thì ok chứ nói máy này không tốt thì chưa có cơ_sở,neutral
3959,3959,anh_em ơi giao_lưu với exciter chương mỹ không để em còn bảo ngta nhé,neutral
3960,3960,rồng đỏ sẽ đem tài_lộc và những điều tốt_đẹp đến tp đn của chúng_ta hihi hi,positive
3961,3961,bôi vàng cức lên thành báu_vật kotex hút máu nhì_nhằng lắm,negative
3962,3962,bập_bênh ngộ_nghĩnh vinamilk cho bé từ một ba tuổi sử_dụng cho bé từ một ba tuổi tải_trọng tối_đa kg giá k hotline,neutral
3963,3963,xe này mà chạy cái gì sao bằng exciter được,negative
3964,3964,hix đẹp mê_man luôn,positive
3965,3965,vì mình dạy bé vài lần trên hộp sữa ấy vậy_mà thấy ở đâu cũng nhận ra được vui lắm ad ạ bởi_vậy yêu sữa vinamilk lắm luôn ạ,positive
3966,3966,hàng việt_nam chất_lượng cao mẫu chứa chất gây ung_thư hic,mix
3967,3967,đi du_lịch em chỉ xách theo duy_nhất mấy ống khác bỏ nhà,positive
3968,3968,hoàng trung nhận đi mày đỡ mất thời_gian gom lúa mua exciter,neutral
3969,3969,t đi từ năm_ngoái rồi sầm_sơn bh khác lắm ak sạch_sẽ bảng giá rõ_ràng mọi chỗ đều có đg dây_nóng không lo chặt chém đâu ạ giờ tiện còn có xe_khách có k từ bến gb đến tận ss luôn ạ,positive
3970,3970,ad cho mình hỏi đầu số có sim trả trước không hôm_nay mình đi đăng_kí sim ở vnpt ninh_bình nhân_viên bảo sim không có trả trước tất_cả sim đăng_kí trên mạng đều là trả sau bảo mình về xem_lại tin nhắn đi hồi trước minh thấy ad nói k là sim trả trước mà,neutral
3971,3971,sáng dậy ăn sáng cùng với nestle và cùng nhau chụp ảnh kỷ_niệm gia_đình thật thú_vị,positive
3972,3972,viettel đang nhiều khuyến_mại lắp cáp_quang có wifi sài cả ngày,positive
3973,3973,cái hay của cây_bút samsung là không cần sạc mà vẫn xài dược mọi lúc mọi nơi cái mà kẻ bắt_chước không_thể đu theo được vẫn còn phải cắm cây_bút vào máy để sạc nhìn lặc lìa lặc lọi sơ_sẩy là gãy hư cổng hư bút ngay,mix
3974,3974,hai cái camara thế kia thì sấu điên dự là ế,negative
3975,3975,qúa xấu qúa đắt,negative
3976,3976,ip ram g chạy đã nhanh hơn ăn roi ram g rồi nếu ip bảy lên ram g thì sẽ mượt thế_nào nữa đây,positive
3977,3977,các bạn cho mình hỏi mi band hai của mình không tự_động hiển_thị giờ khi đưa lên mặt là do chưa kích_hoạt tính_năng gì hay sao ạ phải bấm nút mới hiển_thị nhưng thấy giới_thiệu khi đưa lên mặt cảm_ứng sẽ nhận ra và hiển_thị giờ chức_năng đo giấc_ngủ phải bật lên hay tự_động đi ngủ mang theo là nó bắt_đầu tính ạ mình đang dùng mi band hai và kết_nối với iphone năm trên app mi fit,neutral
3978,3978,giá này thì chắc ít người chơi,negative
3979,3979,dung like viettel không được tu h nak xai vnpt thi giat qua net khung tren duong nguyen van linh doi sang viettel thi may không vao được mang,negative
3980,3980,sản_phẩm tốt giá hợp_lý không nên_chê,positive
3981,3981,đến tại văn_phòng bộ_phận giải_trí sầm_sơn ghi_danh và thông_tin cá_nhân địa_điểm hub way bảy đường hồ xuân hương sầm_sơn,neutral
3982,3982,làm_sao để đăng_kí uber sử_dụng tiền_mặt đây tôi đã thử nhiều lần mà không được tôi ở hn,negative
3983,3983,không xài asus nữa hỏng lặt_vặt và nhiều thứ rất tào_lao,negative
3984,3984,bỏ luôn gb cho nó dễ,negative
3985,3985,các bạn làm bài tốt hết chứ đề văn khó xơi quá,negative
3986,3986,uber cho mình hỏi ví_dụ nhà mình có bố_mẹ và mình đăng_kí ba tài_khoản trên ba điện_thoại khác nhau nhưng muốn sử_dụng chung một thẻ ngân_hàng để thanh_toán cho tiện vậy có được không,neutral
3987,3987,sắp thành_bộ tem huyền_thoại rồi cặp đôi exciter lên tem ducati đỏ trắng cực chất,positive
3988,3988,ủa tưởng ai cũng biết là của vpbank rồi,neutral
3989,3989,em chưa đi uber bao h nhưng_mà uber phải trả bằng thẻ ạ,neutral
3990,3990,nếu bạn đang phân_vân nên đi du_lịch ở đâu nên vác flycam đến đâu để quay được những cảnh đẹp hãy đến đảo cô_tô một lần nhé co to island summer hành_trình của toy planet team phantom ba advnaced phantom ba pro toyplanetvn flycamviet cotoisland,positive
3991,3991,hà_nội đủ cảm_ơn anh ha ngoc sonba rất nhiều vì món quà ý_nghĩa này dự_án sẽ mang vietfoods trao tận_tay các em nhỏ những người cần giúp_đỡ cảm_ơn anh_sơn và các anh_chị chúc anh sức_khoẻ và thành_công ạ,positive
3992,3992,flc sầm_sơn có còn tuyển_dụng nữa không ạ em tốt_nghiệp đh rồi muốn được về quê làm_việc,neutral
3993,3993,chưa có bài này cho mạng viettel hả ad,neutral
3994,3994,rồng đỏ rồng chì người chì,negative
3995,3995,nhìn quá chất rồi đẹp mỏng cao_cấp không dùng nhựa nữa thật quá đẹp cần một_số tiền để rước em nó về với mình,positive
3996,3996,exciter gp màu xanh xe mới đời nam_tính trẻ_trung lịch_lãm đặc_biệt phù_hợp với các bạn trẻ ưa_thích thể_thao đam_mê tốc_độ máy khoẻ chạy êm giá bán triệu đồng,positive
3997,3997,giá thế_này thì mấy anh đồ_hoạ mê_tít cả mắt vì các em ah ips màu srgb,positive
3998,3998,tám cách ứng_xử của hồ ngọc hà khiến nhiều người nể phục null,positive
3999,3999,cam on gia_đình nestle,positive
4000,4000,nhìn ảnh lại nhớ chuyến du_lịch cùng cattour tại cô_tô,neutral
4001,4001,ngày đại_diện công_ty thực_phẩm lớn nhất tại philipines urc đã thừa_nhận rằng các sản_phẩm c và rồng đỏ red dragon tại một trong bốn cơ_sở của công_ty urc tại việt_nam chứa hàm_lượng chì cao gây hại nghiêm_trọng đến sức_khoẻ người sử_dụng,negative
4002,4002,ngũ côc nguyên cám nestle koko krunch không nhưng đầy_đủ chất dinh duong mfa con bảo_vệ trái_tim khoe,positive
4003,4003,oh lại thêm một công_nghệ cũ giờ vẫn còn dùng ba viên pin ghép lại thế kia sao,negative
4004,4004,cám_ơn vtc news cám_ơn anh hà và cám_ơn tất_cả các bác tài uber những người đã và đang âm_thầm đóng_góp những việc_làm bé_nhỏ nhưng đầy ý_nghĩa bactaisausao,positive
4005,4005,không em bphone cũng mah mà đẹp hơn,mix
4006,4006,sữa vinamilk với sản_phẩm a con_mẹ gold mới giàu canxi và vitamin a và có thêm omega có a con_mẹ gold giúp con luôn thông_minh phát_triển trí_não và luôn có đôi mắt sáng dáng cao trau_dồi trí_nhớ yêu vinamilk nhiều,positive
4007,4007,màu thật đẳng_cấp,positive
4008,4008,du_lịch đảo cô_tô để tránh cái nóng ngột_ngạt của thành_phố và tìm_kiếm một khoảng không gian trong xanh khoáng_đạt giữa mây trời khám_phá các tour du_lịch biển đảo tại,positive
4009,4009,lời khuyên duy_nhất cho em wow bạn đã tham_gia hội bạn gái kotex chưa,neutral
4010,4010,vinamilk làm kém chất_lượng lắm mình bị một lần mấy bịch phình trương do có vi_khuẩn,negative
4011,4011,iphone nghe nhạc dở quá nên bỏ luôn trình nghe nhạc là hợp_lý tai nghe đi kèm theo máy chỉ để đàm_thoại thôi nên tích_hợp vào cổng lightning là hợp_lý,negative
4012,4012,tạm_biệt biển đảo cô_tô em về với đất_liền đây,neutral
4013,4013,chính_xác vtv đã làm cho dân tôi sáng_mắt và xa dần vtv xin thề không bao_giờ xem phút mở,negative
4014,4014,mặt_nạ sh mode bao_nhiêu anh,neutral
4015,4015,đầm ôm body đơn_giản tay dài sang_trọng quyến_rũ như hồ ngọc hà dv giá k nếu đặt_hàng bạn gửi hình_ảnh hoặc mã_số sản_phẩm qua nhé cần hỗ_trợ nhanh bạn có_thể liên_hệ zalo viber hoặc để lại sốđiệnthoạishopsẽliênhệbạn xemthêmsptại,neutral
4016,4016,tết đứa nào không lì_xì t cả nhà nó ăn kotex nhảy sex trên bàn_thờ nha nha nha nha,negative
4017,4017,chất của ss làm ra những tính_năng thừa_thải để r tịt_ngòi,negative
4018,4018,em hai năm r chưa thấy đâu exciter màu đỏ_đen nâu bks z,neutral
4019,4019,hoàng thuỳ minh đây chuẩn_bị k r đi em nhé bá_đạo hơn con điên đi cô_tô nữa,neutral
4020,4020,quá ngon xứng_đáng với tầm giá đập chết note,positive
4021,4021,nhà mình có loại sơn móng màu xanh ngọc giống con xe sh mode không ad loại rẻ nhất giá bao_nhiêu ạ với cả có bộ lô diện không ạ,neutral
4022,4022,màu đẹp quá đang có s lại phải tốn tiền để đổi em và mang em về rồi,positive
4023,4023,văn thành đăng lên lạng_sơn exciter club xem,neutral
4024,4024,thế quái nào mình lại thấy cái mobiistar ảnh ra đẹp hơn siêu phẩm s nhỉ,positive
